,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
342,,,,,,,6.019284213994979,,,,,
343,,,,,,,5.92096118000336,,,,,
344,,,,,,,6.053496748994803,,,,,
345,,,,,,,6.092219097001362,,,,,
346,,,,,,,6.007867655003793,,,,,
347,,,,,,,5.880804621003335,,,,,
348,,,,,,,5.954067288999795,,,,,
349,,,,,,,6.164268627995625,,,,,
350,,,,,,,6.286645786007284,,,,,
351,,,,,,,6.1920171790116,,,,,
352,,,,,,,5.9912912949948804,,,,,
353,,,,,,,6.040506281002308,,,,,
354,,,,,,,6.072522798000136,,,,,
355,,,,,,,5.929999986998155,,,,,
356,,,,,,,6.010826302997884,,,,,
357,,,,,,,5.9886709220008925,,,,,
358,,,,,,,6.026464993003174,,,,,
359,,,,,,,6.180962526006624,,,,,
360,,,,,,,6.047672294007498,,,,,
361,,,,,,,6.051322479994269,,,,,
362,,,,,,,6.083509966003476,,,,,
363,,,,,,,6.045357449998846,,,,,
364,,,,,,,5.972152015005122,,,,,
365,,,,,,,6.393081885005813,,,,,
366,,,,,,,6.12112749798689,,,,,
367,,,,,,,6.185416763997637,,,,,
368,,,,,,,6.366555243002949,,,,,
369,,,,,,,6.09116986799927,,,,,
370,,,,,,,6.014478543991572,,,,,
371,,,,,,,6.049601563994656,,,,,
372,,,,,,,5.940755347997765,,,,,
373,,,,,,,6.03849416700541,,,,,
374,,,,,,,5.921862595991115,,,,,
375,,,,,,,6.0149756250029895,,,,,
376,,,,,,,5.902218750008615,,,,,
377,,,,,,,5.9676758970017545,,,,,
378,,,,,,,6.14960568099923,,,,,
379,,,,,,,6.011421386996517,,,,,
380,,,,,,,6.120296374996542,,,,,
381,,,,,,,6.055871445001685,,,,,
382,,,,,,,5.99364528399019,,,,,
383,,,,,,,6.1026675250031985,,,,,
384,,,,,,,5.996641648001969,,,,,
385,,,,,,,6.061735191004118,,,,,
386,,,,,,,5.97993055099505,,,,,
387,,,,,,,6.024180800988688,,,,,
388,,,,,,,6.294756136005162,,,,,
389,,,,,,,6.031731024006149,,,,,
390,,,,,,,6.06915109900001,,,,,
391,,,,,,,6.1205040349886985,,,,,
392,,,,,,,5.991214959998615,,,,,
393,,,,,,,5.955299870998715,,,,,
394,,,,,,,5.993939560998115,,,,,
395,,,,,,,6.17931976201362,,,,,
396,,,,,,,6.248693992005428,,,,,
397,,,,,,,6.666064108998398,,,,,
398,,,,,,,6.244503863999853,,,,,
399,,,,,,,6.258383327003685,,,,,
400,,,,,,,6.0851088170020375,,,,,
401,,,,,,,6.024183050001739,,,,,
402,,,,,,,6.0996786119940225,,,,,
403,,,,,,,5.907734052001615,,,,,
404,,,,,,,5.992742332004127,,,,,
405,,,,,,,6.079766781011131,,,,,
406,,,,,,,6.0086846810008865,,,,,
407,,,,,,,5.967757573002018,,,,,
408,,,,,,,6.254336705009337,,,,,
